operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,Y08Q3081F3S5,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991296,B84D4331E575,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:24:05.814818,44.48,17.675,13.531,success,noInfo,2.0,2.592,4.523,0.796
noInfo,Y08Q3081F3Q6,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991302,B84D4331F9FC,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:30:44.149419,44.464,17.327,13.566,success,noInfo,2.0,2.662,4.353,0.785
noInfo,Y08Q3081F3Q4,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991305,B84D4331C268,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:32:25.939686,44.699,17.519,13.565,success,noInfo,2.0,2.511,4.459,0.796
noInfo,Y08Q3081F3R2,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991310,B84D4331DFA5,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:34:40.778083,44.034,17.633,13.565,success,noInfo,2.0,2.596,4.549,0.798
noInfo,Y08Q3081F3K8,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991314,B84D4331C24C,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:36:49.989602,39.913,17.64,13.528,success,noInfo,2.0,2.725,4.563,0.786
noInfo,Y08Q3081F3Q7,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991318,B84D4331E9B3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:39:03.162706,45.037,17.14,13.556,success,noInfo,2.0,2.595,4.664,0.799
noInfo,Y08Q3081F3K1,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991321,B84D4331FA9E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:41:15.558069,39.675,17.536,13.555,success,noInfo,2.0,2.591,4.437,0.787
noInfo,Y08Q3081F4Z9,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991327,B84D4331C298,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:47:45.477481,39.961,17.193,13.534,success,noInfo,2.0,2.704,4.217,0.776
noInfo,Y08Q3081F3Q7,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991331,B84D4331E9B3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:49:46.143825,45.334,17.52,3.54,success,noInfo,2.0,2.653,4.679,0.802
noInfo,Y08Q3081F4Z2,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991336,B84D4331E9BB,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:52:32.708021,45.049,17.332,13.569,success,noInfo,2.0,2.733,4.659,0.791
noInfo,Y08Q3081F3J8,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991338,B84D4331C1FD,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:54:31.906161,45.065,17.705,13.569,success,noInfo,2.0,2.636,4.56,0.785
noInfo,Y08Q3081F3H4,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991342,B84D43320523,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:57:16.829584,45.163,17.313,13.576,success,noInfo,2.0,2.548,4.512,0.795
noInfo,Y08Q3081F3H3,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991345,B84D4331F908,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 08:59:36.133436,45.713,17.58,13.579,success,noInfo,2.0,2.709,4.549,0.789
noInfo,Y08Q3081F3H1,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991349,B84D4331F955,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:02:20.672970,44.499,16.962,13.558,success,noInfo,2.0,2.639,4.452,0.793
noInfo,Y08Q3081F3F2,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991353,B84D433202F7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:04:49.904819,45.433,17.372,13.57,success,noInfo,2.0,2.677,4.558,0.799
noInfo,Y08Q3081F3A3,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991357,B84D4331E632,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:06:55.071587,44.382,17.435,13.569,success,noInfo,2.0,2.619,4.314,0.793
noInfo,Y08Q3081F3A2,RV1301A3CA,11D012000XX200122XX1001PP60XXXXXhttp://www.registeryourshark.com/reg/?m=RV1301A3CA,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991361,B84D43322091,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:10:13.165294,44.215,17.254,13.545,failed,noInfo,1.0,2.585,3.476,0.8
noInfo,Y08Q3081F3Z5,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991365,B84D4331E64E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:10:57.659712,45.012,17.48,13.535,success,noInfo,2.0,2.724,4.388,0.782
noInfo,Y08Q3081F3A8,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991372,B84D4331D9C2,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:15:40.049819,38.868,17.463,13.568,success,noInfo,2.0,2.569,4.539,0.791
noInfo,Y08Q3081F2U8,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991376,B84D4331DAB3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:17:49.249040,44.643,17.702,13.578,success,noInfo,2.0,2.681,4.477,0.775
noInfo,Y08Q3081F3Z6,RV1301A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021991381,B84D4331DAB5,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-11 09:19:42.482458,44.627,17.364,13.57,success,noInfo,2.0,2.718,4.706,0.788
