operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,X29Q3081Z3F5,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,None_X29Q3081Z3F5,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 08:43:07.413164,62.19,17.488,3.538,failed,noInfo,,2.681,4.627,0.795
noInfo,X29Q3081Z5Z7,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,None_X29Q3081Z5Z7,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 08:45:43.814911,62.292,17.488,3.542,failed,noInfo,,2.681,4.627,0.785
noInfo,X29Q3081Z3J6,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990510,B84D43321B93,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 08:54:59.403962,38.771,17.186,13.58,success,noInfo,2.0,2.742,4.727,0.786
noInfo,X29Q3081Z4S4,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990515,B84D43320237,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 08:56:55.423946,44.74,17.312,13.533,success,noInfo,2.0,2.518,4.543,0.79
noInfo,X29Q3081Z2S9,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990520,20579ED0B319,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 08:59:10.150712,44.98,17.949,13.545,success,noInfo,2.0,2.706,4.585,0.784
noInfo,X29Q3081Z2Q1,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990525,B84D4331E097,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 09:02:28.341686,44.118,17.424,13.556,success,noInfo,2.0,2.606,4.617,0.8
noInfo,X29Q3081Z2Q5,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990529,B84D4331FB2E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 09:04:50.387606,45.055,17.46,13.552,success,noInfo,2.0,2.649,4.668,0.796
noInfo,X29Q3081Z2J2,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990532,B84D4331FAEA,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 09:06:48.406079,44.257,17.552,13.539,success,noInfo,2.0,2.578,4.364,0.785
noInfo,X29Q3081Z2S7,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W021990544,B84D4331E5DD,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 09:16:41.863106,44.335,17.558,13.543,success,noInfo,2.0,2.589,4.636,0.783
noInfo,X29Q3081A9Q8,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,None_X29Q3081A9Q8,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-10 09:22:53.219138,114.003,17.558,13.858,failed,noInfo,,2.589,4.636,0.809
