operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,K09R3081H9J4,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347586,5C:C5:63:42:11:54,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:19:03.891189,2022-05-09 08:17:37.406395,43.476,27.647,7.808,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.562,5.411,1.042
noInfo,K09R3081H9H3,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_K09R3081H9H3,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:24:12.841945,2022-05-09 08:23:28.529859,40.212,27.647,7.661,failed,noInfo,,,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.562,5.411,1.137
noInfo,K09R3081H9H3,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_K09R3081H9H3,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:27:12.673519,2022-05-09 08:25:48.973826,79.6,27.647,2.975,failed,noInfo,,,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.562,5.411,1.024
noInfo,K09R3081H9H3,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_K09R3081H9H3,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:34:49.201726,2022-05-09 08:33:25.589113,79.583,27.647,2.956,failed,noInfo,,,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.562,5.411,1.06
noInfo,K09R3081H9H3,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347607,F0:B0:40:75:28:82,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:37:12.008689,2022-05-09 08:35:43.933755,48.001,27.059,2.96,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.552,5.385,1.021
noInfo,K09R3081H9H1,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347614,F0:B0:40:75:2B:CA,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:39:47.186192,2022-05-09 08:38:22.628810,44.369,27.323,2.957,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.398,5.479,1.06
noInfo,K09R3081H8S9,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347621,F0:B0:40:75:2C:13,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:43:02.870405,2022-05-09 08:41:37.875816,44.179,27.728,7.813,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.958,5.793,1.153
noInfo,K09R3081H8U0,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347627,F0:B0:40:75:25:48,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:45:09.831164,2022-05-09 08:43:44.478925,44.77,27.604,7.595,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.575,5.473,1.034
noInfo,K09R3081H8R8,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347633,5C:C5:63:42:11:45,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:46:56.568407,2022-05-09 08:45:32.978895,43.646,27.241,7.936,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.397,5.537,1.004
noInfo,K09R3081H8Q5,AV2510S0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027347638,5C:C5:63:42:54:20,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-09 08:48:51.203176,2022-05-09 08:47:26.999148,43.427,28.067,7.615,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.479,5.265,1.038
