operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,Q17Q3038Z0A1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar3603308P3.14.3_sprint14.3_rc1_FV0.1.1_ST2.2.004_M0.0.79_GM1.0.79_13.10_Jun162021.zip,AC000W016361689,3095871B79A3,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-19 08:54:30.103295,34.321,22.931,10.912,success,noInfo,1.068,2.048,0.824
noInfo,Q22Q3038Z0K2,RV2520S0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373287,3095871B79A3,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 15:43:45.193280,32.278,22.812,10.906,success,noInfo,1.07,1.637,0.842
noInfo,Q22Q3038Z0Z1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373298,3095871B794F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 15:45:21.900488,32.088,23.009,10.732,success,noInfo,1.058,1.618,0.818
noInfo,Q22Q3038Z0Z2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373329,309587918F30,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 15:55:56.949230,26.144,21.573,10.37,success,noInfo,1.54,1.575,0.817
noInfo,Q22Q3038Z0K3,RV2520S0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,None_Q22Q3038Z0K3,309587918E38,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:10:51.265549,31.91,22.361,10.393,failed,noInfo,10.31,1.718,0.817
noInfo,Q22Q3038Z0K3,RV2520S0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373385,309587918E38,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:13:21.357683,31.744,23.183,3.213,success,noInfo,1.092,1.626,0.813
noInfo,Q22Q3038Z0Z2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373395,309587918F30,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:14:56.762374,34.892,21.95,3.207,success,noInfo,1.571,1.659,0.816
noInfo,Q22Q3038Z0Z3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373415,3095871B7947,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:21:30.216430,32.049,23.227,10.312,success,noInfo,1.085,1.673,0.809
noInfo,Q22Q3038Z0K1,RV2520S0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373426,309587918E8B,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:23:30.794621,32.123,22.984,10.7,success,noInfo,1.148,1.616,0.831
noInfo,Q22Q3038Z0Z1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373436,3095871B794F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:25:47.337727,33.074,23.039,3.208,success,noInfo,1.04,1.601,0.815
noInfo,Q22Q3038Z0K2,RV2520S0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.5_sprint14.5_FV0.1.1_ST2.2.005_M0.0.80_GM1.0.80_16.37_Jun212021.zip,AC000W016373444,3095871B79A3,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-06-22 16:27:29.523027,35.9,21.834,3.205,success,noInfo,1.129,1.59,0.824
