operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J19R3081A4Q2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158802,F0:B0:40:DC:E4:06,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:19:43.113443,2022-04-24 08:18:13.612897,46.219,27.675,7.546,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.447,5.293,1.032
noInfo,J19R3081A4K9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158809,5C:C5:63:42:2B:1E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:23:28.801991,2022-04-24 08:22:00.313998,44.762,27.658,7.616,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.682,5.424,1.001
noInfo,J19R3081A4K0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158814,F0:B0:40:74:FE:F9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:25:26.706836,2022-04-24 08:24:00.164738,44.13,27.772,7.719,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.43,5.243,1.006
noInfo,J19R3081A4J8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158822,F0:B0:40:74:FE:83,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:27:55.409449,2022-04-24 08:26:28.752402,44.237,27.267,7.844,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.823,5.16,1.14
noInfo,J19R3081A4H8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158828,F0:B0:40:DC:D3:3A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:30:22.236172,2022-04-24 08:28:54.370120,44.963,27.493,7.623,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.196,5.131,1.109
noInfo,J19R3081A4F9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158837,F0:B0:40:DC:EC:C9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:33:22.833251,2022-04-24 08:31:56.165883,43.216,27.538,7.888,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.738,4.954,0.999
noInfo,J19R3081A4Z1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158862,F0:B0:40:DC:D2:E7,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:45:03.284496,2022-04-24 08:43:38.121123,43.964,27.306,7.42,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.176,4.877,1.003
noInfo,J19R3081A3U8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158868,F0:B0:40:75:05:29,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:47:13.276737,2022-04-24 08:45:46.568228,45.608,26.68,7.657,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.413,5.086,1.016
noInfo,J19R3081A3U4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158873,F0:B0:40:DC:D3:16,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:49:14.693703,2022-04-24 08:47:45.981176,46.084,27.749,7.435,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.436,4.962,1.014
noInfo,J19R3081A3S7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027158884,F0:B0:40:74:FF:25,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-24 08:52:48.547363,2022-04-24 08:51:23.469771,42.86,27.853,8.005,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.539,4.85,1.013
