operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,U15Q3233Z8U4,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313395,309587ABBFA8,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:18:16.482617,54.576,15.793,13.907,success,noInfo,2.0,3.792,5.16,1.056
noInfo,U15Q3233Z6R2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313401,20579E1BCC27,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:20:21.056659,61.637,16.202,3.843,success,noInfo,2.0,3.674,4.988,1.068
noInfo,U15Q3233Z8U2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313409,20579ED0113F,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:23:03.978271,62.823,16.017,22.146,success,noInfo,2.0,4.067,4.939,1.054
noInfo,U15Q3233Z2A1,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313414,309587ABBEB0,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:24:59.120127,60.357,17.864,20.641,success,noInfo,2.0,3.752,4.905,1.131
noInfo,U15Q3233Z9Z5,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313418,20579E1BF3C3,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:26:44.304959,61.565,16.127,21.06,success,noInfo,2.0,3.688,4.937,1.082
noInfo,U15Q3233Z9Z0,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313423,20579E39C45E,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:28:28.348225,58.6,16.317,19.156,success,noInfo,2.0,3.687,5.152,1.049
noInfo,U15Q3233Z9A4,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313428,20579E1BD3D4,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:30:12.315407,61.462,16.058,21.028,success,noInfo,2.0,3.739,4.778,1.058
noInfo,U15Q3233Z9A5,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313435,20579E39C335,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:32:45.133533,60.451,15.675,3.865,success,noInfo,2.0,3.806,5.013,1.053
noInfo,U15Q3233Z9F2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313441,20579E39A533,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:34:35.674708,60.419,16.078,19.999,success,noInfo,2.0,3.682,4.878,1.161
noInfo,U15Q3233Z7A7,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313446,20579E39A3F7,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:36:15.274231,60.836,16.475,3.87,success,noInfo,2.0,4.041,4.954,1.182
noInfo,U15Q3233Z9F7,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313451,20579ED01826,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:39:08.802528,59.69,16.103,20.109,success,noInfo,2.0,3.751,4.948,1.067
noInfo,U15Q3233Z9H6,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,None_U15Q3233Z9H6,20579E1BCF94,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:41:02.671519,62.643,16.069,22.22,failed,noInfo,,21.223,4.948,1.055
noInfo,U15Q3233Z9H6,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313462,20579E1BCF94,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:43:03.624435,40.975,15.782,3.807,success,noInfo,2.0,3.657,4.894,1.059
noInfo,U15Q3233Z9H9,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313467,20579E39840C,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:44:27.158912,57.714,15.792,18.07,success,noInfo,2.0,3.695,4.99,1.127
noInfo,U14Q3233Z6S9,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313472,20579ED060CA,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:46:06.351098,62.241,16.003,21.521,success,noInfo,2.0,3.74,4.765,1.225
noInfo,U15Q3233Z9H4,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313477,20579ED01662,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:47:54.018754,60.56,15.976,18.029,success,noInfo,2.0,4.947,4.854,1.082
noInfo,U15Q3233Z9J5,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313482,20579ED017D6,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:49:40.820481,63.242,15.817,21.511,success,noInfo,2.0,3.766,4.877,1.097
noInfo,U15Q3233Z9K3,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313487,20579E1BEE91,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:51:26.845514,59.771,16.444,19.041,success,noInfo,2.0,3.783,4.785,1.184
noInfo,U15Q3233Z9J9,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313492,20579ED05841,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:53:12.639143,59.894,15.922,20.122,success,noInfo,2.0,3.7,4.95,1.215
noInfo,U15Q3233Z9J7,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313497,20579E1BEBAC,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:54:59.056089,58.007,17.975,18.397,success,noInfo,2.0,3.812,5.089,1.048
noInfo,U15Q3233Z9Q3,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313502,20579ED0332B,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:56:38.924816,62.383,16.204,21.605,success,noInfo,2.0,3.731,5.093,1.223
noInfo,U15Q3233Z9Q2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313507,20579ED06192,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:58:21.075636,59.232,15.726,18.625,success,noInfo,2.0,3.759,4.968,1.068
noInfo,U15Q3233Z9Q9,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019313512,309587AB9D3C,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 08:59:59.844586,60.104,17.692,20.505,success,noInfo,2.0,3.764,5.074,1.158
noInfo,U14Q3233A2R6,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,None_U14Q3233A2R6,20579ED0169C,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-16 09:01:41.804256,57.015,16.308,3.788,failed,noInfo,,19.599,5.074,1.171
