operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J05R3081K7F3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623073,5C:C5:63:57:02:DF,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:04:58.382784,2022-04-08 08:03:29.434306,42.678,28.475,7.527,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.327,6.296,0.895
noInfo,J05R3081K7F0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623078,5C:C5:63:57:08:15,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:06:46.233940,2022-04-08 08:05:16.800827,43.235,28.315,7.874,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.568,4.992,1.029
noInfo,J05R3081K7Z6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623085,5C:C5:63:56:EC:26,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:09:36.264386,2022-04-08 08:08:09.574041,44.861,27.524,7.941,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.177,5.194,0.922
noInfo,J05R3081K7Z8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623090,5C:C5:63:56:EC:54,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:13:28.924799,2022-04-08 08:12:02.661246,43.717,28.039,7.71,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.212,5.232,0.99
noInfo,J05R3081K6U7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623095,5C:C5:63:56:D8:C1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:16:30.044240,2022-04-08 08:15:02.163613,44.362,27.474,7.587,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.844,5.233,0.897
noInfo,J05R3081K6U5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623100,5C:C5:63:56:D7:EA,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:18:43.324125,2022-04-08 08:17:15.804842,42.865,28.165,7.931,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.369,5.179,0.893
noInfo,J05R3081K6U2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623105,5C:C5:63:56:FB:B8,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:20:34.935232,2022-04-08 08:19:05.384009,43.499,27.898,7.637,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.828,5.208,0.982
noInfo,J05R3081K6S4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623111,5C:C5:63:57:01:99,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:23:38.752923,2022-04-08 08:22:10.534940,43.284,27.748,7.573,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.295,5.118,0.894
noInfo,J05R3081K6R6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623118,5C:C5:63:56:D8:5C,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:27:02.480235,2022-04-08 08:25:30.157713,43.874,27.79,7.713,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,10.229,5.527,0.988
noInfo,J05R3081K6Q6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026623123,5C:C5:63:57:09:BC,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-08 08:29:19.056034,2022-04-08 08:27:52.786235,44.096,27.564,7.539,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.012,5.373,0.932
