operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,Q29Q3081F4F6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387589,309587918FE6,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:22:06.787281,33.616,24.285,10.819,success,noInfo,2.603,3.447,0.981
noInfo,Q29Q3081F4Z9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387649,3095879190AC,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:41:04.337254,32.192,25.741,10.945,success,noInfo,2.622,3.262,1.064
noInfo,Q29Q3081F4A1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387669,309587918E56,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:46:36.373336,33.317,25.308,10.859,success,noInfo,2.628,6.073,0.959
noInfo,Q29Q3081F4Z5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387694,3095879183B6,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:49:28.364934,33.324,25.293,11.183,success,noInfo,2.525,2.979,1.043
noInfo,Q29Q3081F4A9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387709,309587918DD1,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:51:34.775459,33.128,23.106,10.744,success,noInfo,2.496,3.008,0.971
noInfo,Q29Q3081F4Z3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387724,309587918B27,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:54:06.208855,28.533,23.0,10.783,success,noInfo,2.388,2.949,1.065
noInfo,Q30Q3038Z0K9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387739,309587918D88,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:55:50.055386,35.263,24.247,10.675,success,noInfo,2.657,2.912,0.939
noInfo,Q29Q3081F3U9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387754,309587918A44,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:57:25.478829,34.268,25.24,10.981,success,noInfo,2.524,2.963,1.045
noInfo,Q29Q3081F3U3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387774,309587918FAC,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 15:59:59.677512,33.268,23.701,10.978,success,noInfo,2.521,2.911,1.072
noInfo,Q29Q3081F3S7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387789,309587918CF6,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:01:28.815060,34.145,23.44,11.041,success,noInfo,2.345,2.854,0.993
noInfo,Q29Q3081F4F4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387804,309587919042,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:03:02.047068,33.217,26.859,11.098,success,noInfo,2.505,3.012,0.988
noInfo,Q29Q3081F3S6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387824,3095879183B4,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:05:11.240983,28.47,23.848,10.999,success,noInfo,2.513,2.944,0.982
noInfo,Q29Q3081F3R7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387849,309587917FBD,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:08:55.895087,34.246,23.982,10.749,success,noInfo,2.471,2.919,1.093
noInfo,Q29Q3081F3R8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387869,309587918FDF,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:13:50.559263,32.507,24.558,11.004,success,noInfo,2.451,3.035,0.979
noInfo,Q29Q3081F3R3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387884,30958791900E,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:15:23.928602,33.364,25.173,10.778,success,noInfo,2.456,2.964,0.944
noInfo,Q29Q3081F3R6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387899,309587918D3C,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:17:58.864295,28.238,25.411,10.86,success,noInfo,2.582,2.87,1.002
noInfo,Q29Q3081F3Q6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W016387909,309587918EA3,8c:ec:4b:86:90:2e,KAY-DT-25,2021-07-02 16:20:11.729294,37.229,24.836,10.676,success,noInfo,2.652,2.936,0.959
