operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,S11Q3081F8U3,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,None_S11Q3081F8U3,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 11:27:43.205693,63.579,,10.719,failed,noInfo,,0.792,None,None
noInfo,S11Q3081F8U3,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498317,20579E493FFB,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 11:30:10.714872,36.823,23.77,3.139,success,noInfo,0.0,0.784,2.18,2.645
noInfo,S11Q3081F8F0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498452,20579ED33544,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 13:52:30.833758,33.399,23.511,10.718,success,noInfo,0.0,0.797,2.172,2.257
noInfo,S11Q3081F8F0,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498458,20579ED33544,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 13:55:17.178639,36.243,23.834,3.138,success,noInfo,0.0,0.803,2.19,2.177
noInfo,S11Q3081F8Z5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498473,20579E493D45,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:05:29.529696,33.398,23.943,10.932,success,noInfo,0.0,0.795,2.152,2.232
noInfo,S11Q3081F8Z5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498477,20579E493D45,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:07:43.526267,37.511,24.0,3.117,success,noInfo,0.0,0.789,2.162,2.225
noInfo,S11Q3081F8Z5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498482,20579E493D45,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:09:18.738912,43.702,23.769,3.125,success,noInfo,0.0,0.801,2.121,2.294
noInfo,S11Q3081F8Z5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498485,20579E493D45,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:11:34.171526,36.96,23.473,3.112,success,noInfo,0.0,0.78,2.265,2.271
noInfo,S11Q3081F8Z5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,None_S11Q3081F8Z5,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:16:40.560469,67.767,,3.128,failed,noInfo,,0.793,None,None
noInfo,S11Q3081F8Z5,RV2520A0US,10B051100XX4000A1XX0100PP50XXXXX,Lidar360P3.3308.14.7_sprint14.7_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_12.32_Jul092021.zip,AC000W021498501,20579E493D45,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-10 14:17:56.671308,32.702,23.582,3.127,success,noInfo,0.0,0.802,2.167,2.647
