operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J29R3081H2Z3,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174652,F0:B0:40:74:FC:5D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:04:26.906469,2022-04-30 08:03:02.331365,43.494,28.038,7.501,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.838,5.13,1.015
noInfo,J29R3081H1H4,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174662,F0:B0:40:74:FD:6D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:06:33.964607,2022-04-30 08:05:07.152139,46.798,27.457,7.585,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.66,4.923,1.109
noInfo,J29R3081H1F6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174670,F0:B0:40:DC:AE:07,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:08:38.569295,2022-04-30 08:07:13.326808,45.012,27.657,7.541,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.512,5.151,0.983
noInfo,J29R3081H1H2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174680,F0:B0:40:DC:DD:10,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:10:33.260416,2022-04-30 08:09:10.165327,43.131,27.632,7.617,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.586,4.919,0.975
noInfo,J29R3081H1A7,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174685,F0:B0:40:DC:D7:46,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:12:30.787891,2022-04-30 08:11:07.679134,42.946,27.527,7.588,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.522,5.23,0.964
noInfo,J29R3081H1A3,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174698,5C:C5:63:41:F8:D3,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:15:09.473663,2022-04-30 08:13:44.700108,44.893,27.537,7.738,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.402,4.936,1.143
noInfo,J29R3081H1A6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J29R3081H1A6,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:17:31.753412,2022-04-30 08:15:42.775064,104.936,27.537,8.074,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.402,4.936,1.016
noInfo,J29R3081H1A6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J29R3081H1A6,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:19:25.586431,2022-04-30 08:18:02.228780,79.487,27.537,2.872,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.402,4.936,1.002
noInfo,J29R3081H1A6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174729,F0:B0:40:74:FF:BC,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:20:56.373425,2022-04-30 08:19:31.660095,44.305,28.057,2.98,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.505,4.836,1.02
noInfo,J29R3081H2F6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027174741,5C:C5:63:42:20:34,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-30 08:22:49.156647,2022-04-30 08:21:25.652843,43.161,28.148,7.649,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.131,5.015,1.009
