operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J05R3081F9Q3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627167,F0:B0:40:DC:B8:43,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:03:22.374611,2022-04-11 08:01:53.422241,44.162,27.428,7.675,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.048,5.198,1.025
noInfo,J05R3081J3Z4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627173,5C:C5:63:56:D3:38,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:06:06.664413,2022-04-11 08:04:36.418294,44.357,27.754,7.751,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.904,5.12,1.02
noInfo,J05R3081F9J5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627179,F0:B0:40:75:2A:BF,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:08:36.884418,2022-04-11 08:07:07.972309,44.006,27.303,7.648,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.647,4.947,1.014
noInfo,J05R3081F9J3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627191,F0:B0:40:DC:DE:26,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:14:39.305876,2022-04-11 08:13:09.700662,43.527,28.334,7.7,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.793,4.941,1.119
noInfo,J05R3081F9F5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627198,F0:B0:40:75:2A:B6,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:17:36.510342,2022-04-11 08:16:06.221394,45.267,27.82,7.685,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.089,4.921,0.993
noInfo,J05R3081F9F7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627203,F0:B0:40:DC:DE:C6,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:19:52.542007,2022-04-11 08:18:23.957530,43.621,27.6,7.741,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.494,4.959,1.038
noInfo,J05R3081F9A7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627208,F0:B0:40:DC:DD:8D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:21:48.372623,2022-04-11 08:20:22.404822,44.373,27.689,7.642,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.702,5.154,1.016
noInfo,J05R3081F9A6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627213,5C:C5:63:56:E4:BE,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:23:47.414739,2022-04-11 08:22:17.254355,45.176,27.583,7.627,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.346,4.967,1.01
noInfo,J05R3081F9Z6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627219,F0:B0:40:DC:B7:9A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:25:49.882330,2022-04-11 08:24:21.748324,43.942,27.876,7.688,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.388,5.118,1.031
noInfo,J05R3081F9Z4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026627225,F0:B0:40:75:21:A7,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-11 08:28:10.134702,2022-04-11 08:26:41.928352,45.093,27.475,7.803,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.941,6.668,1.028
