operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,S23Q3081A1Q9,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519800,20579ED32F68,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:14:04.844831,51.532,32.968,10.616,success,noInfo,0.0,4.842,3.138,0.804
noInfo,S23Q3081A1J9,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S23Q3081A1J9,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:16:29.987993,62.75,32.968,10.595,failed,noInfo,,4.842,3.138,0.817
noInfo,S23Q3081A1J8,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519840,20579ED32F03,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:26:04.685692,51.275,32.577,10.636,success,noInfo,0.0,4.732,3.449,0.819
noInfo,S23Q3081A1J4,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519848,20579ED32ED8,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:29:09.027606,52.902,32.966,10.658,success,noInfo,0.0,4.993,3.355,0.825
noInfo,S23Q3081A1K3,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519852,20579E49649A,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:31:03.700678,52.423,33.025,10.685,success,noInfo,0.0,4.716,3.175,0.818
noInfo,S23Q3081A1F5,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519858,20579ED32E82,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:33:51.458447,51.743,31.902,10.659,success,noInfo,0.0,4.741,3.151,0.815
noInfo,S23Q3081A1A7,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S23Q3081A1A7,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:37:01.097299,62.718,31.902,10.661,failed,noInfo,,4.741,3.151,0.812
noInfo,S23Q3081A1A7,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519875,20579E495B5A,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:38:24.311974,53.145,32.762,2.842,success,noInfo,0.0,4.784,3.136,0.818
noInfo,S23Q3081A1A0,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519882,20579E495B25,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:41:12.118465,52.457,32.331,10.653,success,noInfo,0.0,4.698,3.082,0.805
noInfo,S23Q3081A1Z4,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519888,20579E49641A,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:45:15.324623,52.536,32.862,10.663,success,noInfo,0.0,4.739,3.089,0.806
noInfo,S23Q3081A1A1,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519892,20579E496437,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:48:29.709908,52.209,32.863,10.657,success,noInfo,0.0,4.782,3.071,0.813
noInfo,S23Q3081A1A9,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519895,20579ED32E84,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:50:48.192790,52.749,32.669,10.674,success,noInfo,0.0,4.876,3.05,0.826
noInfo,S23Q3081A1Z8,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519900,20579E495C06,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:53:27.200754,51.885,32.963,10.637,success,noInfo,0.0,4.756,3.073,0.824
noInfo,S23Q3081A1Z0,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519904,20579E496509,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:55:46.711599,52.425,32.857,10.669,success,noInfo,0.0,4.682,3.068,0.816
noInfo,S23Q3081A0U8,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519907,20579ED32FD1,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:57:55.628476,51.75,33.204,10.659,success,noInfo,0.0,4.877,3.271,0.817
noInfo,S23Q3081A0S9,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519911,20579E495B6D,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 09:59:52.150637,53.387,32.257,10.632,success,noInfo,0.0,4.711,3.155,0.848
noInfo,S23Q3081A1K1,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S23Q3081A1K1,20579ED32F24,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 10:22:37.994955,50.475,32.66,10.651,failed,noInfo,,19.721,3.155,0.825
noInfo,S23Q3081A1K1,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519960,20579ED32F24,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 10:25:14.341461,51.06,32.794,2.862,success,noInfo,0.0,4.775,3.089,0.819
noInfo,S23Q3081A0Q5,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021519964,20579ED32F95,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-27 10:27:07.454653,52.059,33.228,10.644,success,noInfo,0.0,4.895,3.129,0.82
