operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,H01R3081R2U0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,None_H01R3081R2U0,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 08:08:43.539885,2022-03-04 08:07:19.350393,80.42,28.564,7.522,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.046,5.03,0.93
noInfo,H01R3081R2S9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199700,F0:B0:40:74:A9:05,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 08:17:04.162494,2022-03-04 08:15:19.103495,54.037,27.873,7.654,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.238,5.01,1.074
noInfo,H01R3081R3Z8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199704,B8:4D:43:FC:89:18,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 08:24:12.563306,2022-03-04 08:22:11.170822,54.975,27.913,7.494,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.005,5.281,1.009
noInfo,H01R3081R2S5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,None_H01R3081R2S5,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 08:33:13.764891,2022-03-04 08:31:48.441120,81.606,27.913,7.738,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.005,5.281,0.918
noInfo,H01R3081R2S5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199712,B8:4D:43:D1:A3:C6,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 08:37:45.088491,2022-03-04 08:36:18.455288,44.69,28.011,2.952,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.865,5.157,0.926
noInfo,H01R3081R3R9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199721,F0:B0:40:74:A7:47,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 10:47:16.847120,2022-03-04 10:45:50.568055,43.51,28.723,7.866,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.843,5.277,0.929
noInfo,H01R3081R3H2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199727,F0:B0:40:74:A8:57,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 10:48:58.053107,2022-03-04 10:47:30.986124,45.071,27.889,7.574,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.102,5.122,1.101
noInfo,H01R3081R2Q2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199734,B8:4D:43:D1:A5:4C,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 10:51:07.006997,2022-03-04 10:49:41.693359,43.475,27.874,7.576,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.945,5.048,0.975
noInfo,H01R3081R2R2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199740,F0:B0:40:74:A7:62,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 10:53:37.632911,2022-03-04 10:52:11.000996,44.298,28.048,7.512,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.054,5.316,0.911
noInfo,H01R3081R2U4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199747,B8:4D:43:FC:89:DB,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 10:58:09.947136,2022-03-04 10:56:42.915992,44.629,28.152,7.477,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.986,5.239,0.906
noInfo,H01R3081R2K2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199751,B8:4D:43:D1:A4:BC,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:03:51.056756,2022-03-04 11:02:16.335237,51.372,27.8,7.584,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,5.035,5.639,0.926
noInfo,H01R3081R2J6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199756,B8:4D:43:D1:A5:4B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:06:06.097304,2022-03-04 11:04:38.503353,45.519,28.082,8.011,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.893,5.064,0.898
noInfo,H01R3081R2J1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199762,B8:4D:43:D1:A2:B4,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:07:49.971126,2022-03-04 11:06:22.443596,44.662,28.152,7.481,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.698,6.139,1.073
noInfo,H01R3081R2H9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199767,B8:4D:43:FC:88:C3,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:09:42.317377,2022-03-04 11:08:16.308583,43.738,28.282,7.475,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.802,5.237,0.903
noInfo,H01R3081R2H2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199773,B8:4D:43:D1:87:5B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:11:58.273310,2022-03-04 11:10:30.752560,45.557,27.932,7.567,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.853,5.203,0.923
noInfo,H01R3081R2F9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,None_H01R3081R2F9,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:13:51.063213,2022-03-04 11:12:24.689220,82.615,27.932,7.509,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.853,5.203,0.883
noInfo,H01R3081R2F9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199781,B8:4D:43:D1:A2:EF,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:16:12.302315,2022-03-04 11:14:46.815090,43.423,27.966,2.858,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.788,5.259,0.917
noInfo,H01R3081R2F5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199790,B8:4D:43:D1:A5:38,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:19:15.881923,2022-03-04 11:17:55.393617,38.141,28.294,7.603,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.94,5.074,0.939
noInfo,H01R3081R2A0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199794,B8:4D:43:FC:8A:72,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-04 11:21:25.942319,2022-03-04 11:19:56.894530,46.686,28.056,7.53,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.977,5.19,0.972
