operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,X29Q3081F5Q2,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985686,B84D4331C099,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 07:53:48.067058,51.322,15.111,13.515,success,noInfo,2.0,2.575,4.484,0.789
noInfo,X29Q3081F5J5,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,None_X29Q3081F5J5,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 07:58:18.816665,113.24,15.111,13.542,failed,noInfo,,2.575,4.484,0.796
noInfo,X29Q3081F5J5,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,None_X29Q3081F5J5,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:00:45.481743,62.24,15.111,3.55,failed,noInfo,,2.575,4.484,0.799
noInfo,X29Q3081F5J6,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985698,B84D43320314,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:02:28.178049,50.594,15.063,13.529,success,noInfo,2.0,2.626,4.561,0.853
noInfo,X29Q3081F5K8,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985703,B84D4331DA45,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:04:14.706091,45.233,14.985,13.536,success,noInfo,2.0,2.543,4.662,0.778
noInfo,X29Q3081F5H5,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985707,B84D4331C270,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:06:44.084055,39.769,15.149,13.534,success,noInfo,2.0,2.614,4.579,0.789
noInfo,X29Q3081F6J6,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985711,B84D4331E653,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:08:09.585776,45.416,14.845,13.545,success,noInfo,2.0,2.641,4.43,0.796
noInfo,X29Q3081F5H8,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985715,B84D433202A3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:09:36.338581,44.835,15.22,13.553,success,noInfo,2.0,2.593,4.099,0.799
noInfo,X29Q3081F5R2,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985719,B84D4331C271,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:11:10.104296,45.09,15.394,13.565,success,noInfo,2.0,2.58,4.564,0.801
noInfo,X29Q3081F5H1,UR1310A3CA,11D012000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W021985723,B84D4331DB19,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-01 08:12:58.171058,38.873,15.13,13.555,success,noInfo,2.0,2.609,4.487,0.789
