operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J05R3081J0A2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626099,5C:C5:63:56:D7:CF,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:01:13.897526,2022-04-10 07:59:44.054257,43.305,27.923,7.733,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,8.327,5.164,1.019
noInfo,J05R3081J0Z8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626103,5C:C5:63:57:07:B7,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:04:51.020433,2022-04-10 08:03:24.746085,42.757,27.553,7.65,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.176,4.757,1.067
noInfo,J05R3081H9U9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626109,5C:C5:63:56:F5:BF,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:07:14.358021,2022-04-10 08:05:42.805076,44.642,27.725,7.809,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,8.629,5.38,1.014
noInfo,J05R3081J0Z0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626115,5C:C5:63:57:09:DF,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:10:21.793391,2022-04-10 08:08:53.514140,43.154,27.851,7.595,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.123,5.066,1.022
noInfo,J05R3081H9S7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626121,5C:C5:63:56:FB:A8,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:12:43.520810,2022-04-10 08:11:14.729116,44.116,27.822,7.83,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.899,5.07,1.016
noInfo,J05R3081H9R8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626127,5C:C5:63:56:D5:CE,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:14:57.521297,2022-04-10 08:13:31.604517,44.214,27.869,7.719,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.76,4.905,1.026
noInfo,J05R3081H9Q9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626133,5C:C5:63:57:07:C2,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:17:18.515158,2022-04-10 08:15:49.699114,44.514,28.187,7.588,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.74,5.34,1.106
noInfo,J05R3081H9R2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626139,5C:C5:63:56:F6:8A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:19:37.364174,2022-04-10 08:18:06.800307,44.541,27.566,7.641,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,8.092,5.262,1.062
noInfo,J05R3081H9Q3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626145,5C:C5:63:57:09:41,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:21:54.465205,2022-04-10 08:20:26.332251,43.169,28.297,8.059,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.824,4.855,1.025
noInfo,J05R3081H9Q0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626151,5C:C5:63:56:FC:9C,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:24:18.811000,2022-04-10 08:22:52.490092,44.22,27.245,7.705,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.671,5.058,1.043
noInfo,J05R3081H9K6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626157,5C:C5:63:56:DF:26,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:26:32.225524,2022-04-10 08:25:01.467167,45.464,27.289,7.901,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.073,5.207,1.052
noInfo,J05R3081H9J7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626163,5C:C5:63:57:08:D9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:28:54.007558,2022-04-10 08:27:28.190495,43.656,27.748,7.696,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.417,5.068,1.155
noInfo,J05R3081H9J4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626169,5C:C5:63:56:FC:02,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:31:20.822122,2022-04-10 08:29:54.718053,44.228,27.497,7.811,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.124,5.084,1.041
noInfo,J05R3081H9H5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626175,5C:C5:63:57:0A:3B,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:33:23.690256,2022-04-10 08:31:57.378824,43.792,27.615,7.667,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.732,5.025,1.014
noInfo,J05R3081H9H1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626179,5C:C5:63:56:DE:ED,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:35:42.566267,2022-04-10 08:34:15.029265,43.271,28.011,7.657,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.519,4.849,1.071
noInfo,J05R3081H9F7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626185,5C:C5:63:56:D4:23,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:38:20.856607,2022-04-10 08:36:53.078067,44.446,27.846,7.556,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.08,5.313,1.017
noInfo,J05R3081H9A2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626199,5C:C5:63:56:E5:15,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:45:19.530948,2022-04-10 08:43:53.191550,43.365,27.741,7.869,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.721,5.331,1.021
noInfo,J05R3081H9Z3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626205,5C:C5:63:56:F6:89,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:47:33.129988,2022-04-10 08:46:04.962028,43.65,27.441,7.781,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.882,5.07,1.016
noInfo,J05R3081H9Z0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626212,5C:C5:63:56:FC:F2,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:50:06.848906,2022-04-10 08:48:34.973080,46.862,27.375,7.954,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.412,4.829,1.033
noInfo,J05R3081H8S6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626222,5C:C5:63:57:08:E4,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:54:55.840289,2022-04-10 08:53:27.872036,45.272,28.038,7.91,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.537,5.106,1.03
noInfo,J05R3081H8R8,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626230,5C:C5:63:56:D7:77,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 08:58:06.413103,2022-04-10 08:56:40.980258,43.4,27.592,7.779,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.472,4.835,1.029
noInfo,J05R3081H8R2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626240,5C:C5:63:56:EC:84,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:02:08.417377,2022-04-10 09:00:39.072052,45.317,27.839,7.8,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.814,6.357,1.046
noInfo,J05R3081H8K9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626251,5C:C5:63:56:D3:C0,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:07:01.436795,2022-04-10 09:05:35.245350,44.454,27.706,7.644,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.065,5.008,1.0
noInfo,J05R3081H8J3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626267,5C:C5:63:56:DF:44,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:15:01.361823,2022-04-10 09:13:32.762059,44.36,27.589,7.775,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.606,5.024,1.066
noInfo,J05R3081H8Z6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626297,5C:C5:63:56:EC:BE,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:30:40.707577,2022-04-10 09:27:50.213053,46.631,28.516,7.567,failed,noInfo,,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.274,87.263,1.025
noInfo,J05R3081H8Z6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626305,5C:C5:63:56:EC:BE,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:35:25.746817,2022-04-10 09:33:58.748289,45.463,27.548,2.972,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.903,5.147,1.015
noInfo,J05R3081J2Q3,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626315,F0:B0:40:74:F3:B0,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:39:49.765826,2022-04-10 09:38:20.595749,44.641,27.82,7.723,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.974,4.888,1.015
noInfo,J05R3081H7R7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626320,5C:C5:63:56:D7:96,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:42:18.376432,2022-04-10 09:40:50.250827,45.06,28.456,7.888,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.43,5.017,1.052
noInfo,J05R3081H7Q6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626326,5C:C5:63:57:07:AB,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:57:02.991099,2022-04-10 09:55:34.551643,44.665,27.461,7.682,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.35,4.976,1.039
noInfo,J05R3081H7Q5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626331,5C:C5:63:57:07:A1,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 09:59:29.351247,2022-04-10 09:58:03.896445,43.366,27.788,7.674,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.084,5.053,1.029
noInfo,J05R3081H7Q7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626337,5C:C5:63:56:D3:06,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 10:02:01.226036,2022-04-10 10:00:34.269081,43.315,27.721,7.774,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.925,5.044,1.035
noInfo,J05R3081H7R5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626343,5C:C5:63:56:FF:D9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 10:04:28.099252,2022-04-10 10:02:57.096977,45.571,27.613,7.783,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.659,5.027,1.026
noInfo,J05R3081J2Q5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626349,F0:B0:40:74:F3:C4,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 10:06:47.510751,2022-04-10 10:05:19.703566,45.992,27.785,7.776,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.115,4.962,1.013
noInfo,J05R3081H7J4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026626355,5C:C5:63:56:D7:8E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-10 10:09:09.897818,2022-04-10 10:07:43.983698,43.604,27.611,7.666,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.822,5.43,1.049
