operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,S17Q3081R0Q2,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512362,309587F2AEEA,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:46:09.622922,37.1,23.393,11.584,success,noInfo,2.192,1.979,0.811
noInfo,S17Q3081R0H7,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512365,20579ED3552B,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:47:37.569676,45.829,23.079,11.361,success,noInfo,2.24,2.068,0.817
noInfo,S17Q3081R0K4,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512368,20579ED35561,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:49:48.795862,37.134,23.409,11.384,success,noInfo,2.125,1.75,0.804
noInfo,S17Q3081R0H3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512371,20579ED3557E,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:51:18.134367,43.999,23.516,11.415,success,noInfo,2.248,1.876,0.799
noInfo,S17Q3081R0H8,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512374,20579ED354DA,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:53:22.727573,37.61,22.245,11.314,success,noInfo,2.262,1.662,0.81
noInfo,S17Q3081R0H1,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512377,20579ED35695,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:55:59.648703,46.611,23.343,11.428,success,noInfo,2.158,1.622,0.815
noInfo,S17Q3081R0F1,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512381,309587F2B1D2,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 15:59:12.799398,37.203,23.257,11.571,success,noInfo,2.23,1.642,0.817
noInfo,S17Q3081R0F7,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512387,309587F2CA1B,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 16:01:49.255561,44.309,23.202,11.133,success,noInfo,2.219,1.727,0.806
noInfo,S17Q3081R0A9,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,None_S17Q3081R0A9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 16:05:36.549210,88.113,23.202,11.311,failed,noInfo,2.219,1.727,0.807
noInfo,S17Q3081R0A9,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512399,20579ED353F4,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 16:08:05.486000,45.403,23.322,3.374,success,noInfo,2.174,1.683,0.807
noInfo,S17Q3081R0A3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512403,309587F2B036,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 16:11:11.702573,39.285,23.509,11.314,success,noInfo,2.231,1.714,0.825
noInfo,S17Q3081R0A5,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512406,309587F2B10C,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 16:13:03.891573,42.857,23.769,11.395,success,noInfo,2.122,1.711,0.803
noInfo,S17Q3081R0A4,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021512409,20579ED34DB5,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-08-21 16:15:02.288840,45.033,23.574,11.329,success,noInfo,2.188,1.735,0.803
