operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,F16R3081F6K4,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189798,F0:B0:40:74:CE:88,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 09:58:15.568100,2022-02-22 09:56:51.458756,52.391,17.518,8.299,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.373,4.291,1.401
noInfo,F16R3081F6J8,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189802,B8:4D:43:FC:97:7A,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:00:07.008090,2022-02-22 09:58:39.639987,55.335,17.511,8.272,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.689,4.335,1.469
noInfo,F16R3081F6H8,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189807,B8:4D:43:FC:B6:06,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:02:51.990747,2022-02-22 10:01:27.130638,52.643,17.716,8.255,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.367,4.419,1.382
noInfo,F16R3081F6H3,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189810,F0:B0:40:74:CE:3D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:04:43.695814,2022-02-22 10:03:14.996647,55.128,17.111,8.382,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,6.749,4.238,1.376
noInfo,F16R3081F6H5,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189815,B8:4D:43:FC:B6:2D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:06:43.135052,2022-02-22 10:05:14.425291,54.794,17.827,8.251,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,6.425,4.259,1.434
noInfo,F16R3081F6F7,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189819,B8:4D:43:FC:AD:F5,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:08:21.897641,2022-02-22 10:06:57.046055,52.175,18.042,8.247,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.683,4.447,1.395
noInfo,F16R3081F8S8,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189827,F0:B0:40:74:CF:26,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:12:10.184643,2022-02-22 10:10:51.865760,46.174,17.519,8.243,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.475,4.419,1.501
noInfo,F16R3081F6A8,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189833,B8:4D:43:FC:C8:B9,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:14:11.365658,2022-02-22 10:12:48.236331,52.403,16.837,8.279,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.214,4.344,1.399
noInfo,F16R3081F6F0,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F16R3081F6F0,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:16:01.851925,2022-02-22 10:14:34.914967,80.357,16.837,8.358,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.214,4.344,1.533
noInfo,F16R3081F6F0,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189840,B8:4D:43:FC:A0:19,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:18:16.140005,2022-02-22 10:16:52.502882,52.095,16.846,2.717,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.78,4.37,0.888
noInfo,F16R3081F6A2,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189845,B8:4D:43:FC:A1:B2,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:19:51.466345,2022-02-22 10:18:30.386915,48.502,18.26,8.281,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.589,4.305,5.079
noInfo,F16R3081F6Z6,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189849,B8:4D:43:FC:B6:AA,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:21:34.140244,2022-02-22 10:20:09.194266,52.64,17.759,8.265,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.543,4.274,1.408
noInfo,F16R3081F6Z4,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189853,F0:B0:40:74:CE:5D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:24:04.527205,2022-02-22 10:22:40.929610,51.931,17.609,8.223,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.129,4.406,1.419
noInfo,F16R3081F5U9,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189858,B8:4D:43:FC:C3:40,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:26:02.316888,2022-02-22 10:24:37.146640,52.895,18.052,8.266,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.324,4.404,1.603
noInfo,F16R3081F8F5,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189864,B8:4D:43:FC:C8:DC,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:27:45.717016,2022-02-22 10:26:18.235325,53.769,17.709,8.277,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,6.158,4.341,1.37
noInfo,F16R3081F5S5,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189872,B8:4D:43:FC:B5:C3,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:30:49.935993,2022-02-22 10:29:22.258028,53.058,20.069,8.342,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.563,4.47,1.496
noInfo,F16R3081F6A1,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189878,B8:4D:43:FC:9F:CB,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:32:53.060720,2022-02-22 10:31:27.837827,53.616,17.561,8.268,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.317,4.318,1.431
noInfo,F16R3081F6Z8,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189883,B8:4D:43:FC:B6:AD,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:34:31.253033,2022-02-22 10:33:06.506730,52.646,17.743,8.272,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.282,4.427,1.466
noInfo,F16R3081F5R4,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189888,F0:B0:40:74:CF:39,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:36:40.696778,2022-02-22 10:35:11.957250,55.463,17.677,8.269,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.213,6.009,1.391
noInfo,F16R3081F5R1,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189892,B8:4D:43:FC:B7:0D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:38:34.187270,2022-02-22 10:37:08.956243,54.529,16.937,8.254,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.206,4.226,1.371
noInfo,F16R3081F5Q5,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189895,B8:4D:43:FC:AD:7D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:40:29.535009,2022-02-22 10:39:05.304762,52.301,17.783,8.259,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.317,4.344,1.404
noInfo,F16R3081F5Q1,AV2510A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022189900,B8:4D:43:FC:AD:6F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-22 10:42:58.370011,2022-02-22 10:41:30.053077,54.73,19.142,8.714,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.432,4.395,1.372
