operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,F21R3081F7F9,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193804,F0:B0:40:74:A2:F0,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:07:19.477397,2022-02-25 08:05:59.546517,47.754,17.775,8.259,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.443,4.24,1.349
noInfo,F21R3081F7A3,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193811,F0:B0:40:74:99:CD,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:09:41.485801,2022-02-25 08:08:21.824634,46.395,17.748,8.336,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.354,5.642,1.384
noInfo,F21R3081F7Z8,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193816,F0:B0:40:74:9A:56,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:12:18.630312,2022-02-25 08:10:59.060538,47.425,17.885,8.302,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.483,4.329,1.369
noInfo,F21R3081F7Z9,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193824,F0:B0:40:74:9A:8C,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:16:18.295931,2022-02-25 08:14:52.756969,53.59,17.593,8.216,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.31,4.278,1.544
noInfo,F21R3081F6U1,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193829,F0:B0:40:74:99:3E,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:18:20.503786,2022-02-25 08:17:02.187596,46.752,17.259,8.253,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.466,4.383,1.386
noInfo,F21R3081F6U8,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193833,F0:B0:40:74:9D:9E,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:20:21.099270,2022-02-25 08:19:02.034982,47.82,16.877,8.263,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.28,4.33,1.409
noInfo,F21R3081F6U0,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193836,F0:B0:40:74:99:47,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:22:13.974238,2022-02-25 08:20:49.210678,52.598,17.788,8.247,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.477,4.41,1.504
noInfo,F21R3081F6U9,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193840,F0:B0:40:74:A2:DB,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:24:21.911425,2022-02-25 08:22:57.464514,52.711,17.635,8.242,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.289,4.355,1.378
noInfo,F21R3081F6S0,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193846,F0:B0:40:74:99:50,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:27:15.103854,2022-02-25 08:25:48.632259,54.615,17.235,8.268,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.582,4.531,1.4
noInfo,F21R3081F6R8,RV2520A0US,10B011100XX1000B1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022193851,F0:B0:40:74:99:33,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-25 08:29:51.672778,2022-02-25 08:27:54.302524,52.968,18.494,8.233,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.255,4.288,1.447
