operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,K11R3081Q9U2,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344377,F0:B0:40:DC:C7:57,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:07:01.900175,2022-05-07 08:05:37.346860,43.915,27.385,7.688,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.495,5.42,1.052
noInfo,K11R3081R0Z9,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344385,F0:B0:40:DC:C7:B1,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:11:21.273110,2022-05-07 08:09:57.282878,43.247,27.441,7.6,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.633,5.527,1.038
noInfo,K11R3081Q9R2,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344391,F0:B0:40:75:1B:FE,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:13:20.961484,2022-05-07 08:11:56.039027,43.873,27.564,7.725,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.381,5.457,1.175
noInfo,K11R3081Q9Q8,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344397,F0:B0:40:75:1C:22,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:15:28.898972,2022-05-07 08:14:04.745321,44.12,27.563,7.769,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.518,5.064,1.018
noInfo,K11R3081Q9Q3,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344403,F0:B0:40:75:1B:EC,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:17:34.333925,2022-05-07 08:16:10.743858,43.204,27.736,7.772,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.604,5.063,1.025
noInfo,K11R3081R1S2,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344412,F0:B0:40:75:2D:99,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:20:06.302824,2022-05-07 08:18:40.865850,44.125,27.589,7.601,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.085,5.332,1.093
noInfo,K11R3081Q9K4,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344418,F0:B0:40:75:26:46,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:22:21.842512,2022-05-07 08:20:52.497654,45.689,30.601,7.632,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.622,5.384,1.12
noInfo,K11R3081Q9J4,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344424,F0:B0:40:DC:F3:82,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:24:34.728014,2022-05-07 08:23:10.352637,43.883,27.717,7.64,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.38,5.373,1.036
noInfo,K11R3081Q9J5,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344431,F0:B0:40:75:26:B9,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:27:00.516281,2022-05-07 08:25:36.170610,44.087,27.485,7.64,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.078,5.115,1.034
noInfo,K11R3081Q9F4,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344445,F0:B0:40:75:11:7B,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:33:13.755998,2022-05-07 08:31:47.456647,45.23,28.251,7.622,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.271,5.538,1.044
noInfo,K11R3081Q9F0,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344450,F0:B0:40:DD:0E:88,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:35:32.779759,2022-05-07 08:34:08.724747,43.123,28.091,7.637,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.492,5.342,1.03
noInfo,K11R3081Q9A3,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344457,F0:B0:40:75:2A:FA,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:38:06.609867,2022-05-07 08:36:42.797626,43.019,27.286,7.589,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.065,5.211,1.026
noInfo,K11R3081Q9A0,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344463,F0:B0:40:DD:16:DD,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:40:07.260207,2022-05-07 08:38:42.058854,44.016,27.456,8.019,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.086,5.497,1.012
noInfo,K11R3081Q9Z3,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344468,F0:B0:40:75:1C:4A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:41:58.174020,2022-05-07 08:40:34.175490,43.951,27.524,7.609,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.402,5.112,0.993
noInfo,K11R3081Q8U2,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344474,F0:B0:40:DC:AB:7E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:44:36.984002,2022-05-07 08:43:12.544878,43.601,27.772,7.87,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.683,5.271,1.042
noInfo,K11R3081Q8R9,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344484,F0:B0:40:DC:AA:AB,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:49:12.138022,2022-05-07 08:47:47.554445,43.899,27.71,7.929,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.687,5.393,1.054
noInfo,K11R3081Q8Q4,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344499,F0:B0:40:DC:AA:E4,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 08:55:33.344071,2022-05-07 08:54:09.143669,43.492,28.028,8.046,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.551,4.998,1.03
noInfo,K11R3081Q8J8,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344511,F0:B0:40:DC:C2:29,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:00:47.150311,2022-05-07 08:59:22.799581,44.251,27.368,7.646,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.428,5.308,1.069
noInfo,K11R3081Q8H5,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344520,F0:B0:40:DC:AB:74,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:04:51.459717,2022-05-07 09:03:27.030352,44.216,27.515,7.711,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.383,5.205,1.025
noInfo,K11R3081Q8J2,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344526,F0:B0:40:75:11:DC,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:07:07.470125,2022-05-07 09:05:41.935028,44.228,27.631,7.619,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.791,5.581,1.09
noInfo,K11R3081Q8F3,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344535,F0:B0:40:75:25:D7,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:11:18.433987,2022-05-07 09:09:54.009636,44.441,27.126,7.714,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.485,5.306,1.05
noInfo,K11R3081Q9A4,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344541,F0:B0:40:75:2B:19,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:13:34.059020,2022-05-07 09:12:10.009856,43.639,27.803,7.667,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.374,5.132,1.237
noInfo,K11R3081Q8A3,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344547,F0:B0:40:DC:AB:44,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:15:31.520795,2022-05-07 09:14:06.839992,43.674,28.338,7.801,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.342,5.253,1.134
noInfo,K11R3081Q8Z6,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344557,F0:B0:40:75:25:B2,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:19:45.153418,2022-05-07 09:18:20.452827,44.408,27.415,7.753,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.458,5.264,1.045
noInfo,K11R3081Q7U7,RV2520A0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027344565,F0:B0:40:DC:EB:15,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-05-07 09:22:26.221142,2022-05-07 09:21:02.163226,43.667,27.549,7.593,success,noInfo,2.0,0x00,music-vmusic-V3.1,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,2.54,5.031,1.078
