operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,S31Q3081A2A4,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521244,20579ED378D9,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:02:48.246878,46.544,33.103,10.734,success,noInfo,0.0,2.689,3.121,0.846
noInfo,S31Q3081A2A5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081A2A5,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:06:42.811129,61.815,15.158,10.655,failed,noInfo,0.0,2.689,3.121,0.835
noInfo,S31Q3081A2A5,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521250,20579ED37908,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:11:13.859289,51.983,32.779,2.903,success,noInfo,0.0,2.848,3.162,0.82
noInfo,S31Q3081A2A1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521255,20579ED37A11,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:17:59.010614,50.943,32.212,10.724,success,noInfo,0.0,2.673,3.074,0.824
noInfo,S31Q3081A2A0,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521257,20579ED379BD,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:21:43.845230,53.528,33.103,10.681,success,noInfo,0.0,2.713,3.156,0.835
noInfo,S31Q3081A1K1,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521262,20579ED35C82,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:24:00.011035,54.359,32.858,10.694,success,noInfo,0.0,2.751,3.186,0.849
noInfo,S31Q3081A1K0,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521269,20579ED3591B,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:29:04.724131,52.872,32.156,10.699,success,noInfo,0.0,2.837,3.061,0.84
noInfo,S31Q3081A1U3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081A1U3,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:31:23.415587,62.719,32.156,10.711,failed,noInfo,,2.837,3.061,0.831
noInfo,S31Q3081A1U3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081A1U3,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:32:53.562691,62.796,32.156,2.904,failed,noInfo,,2.837,3.061,0.829
noInfo,S31Q3081A1U3,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021521278,20579ED347BA,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-02 08:34:24.443132,52.296,30.724,2.913,success,noInfo,0.0,2.756,3.124,0.848
