operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,R26Q303SZ2H2,RV2520A0US,10B011100XX1000A1XX0100PP50XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_R26Q303SZ2H2,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 11:37:50.760565,62.74,33.331,2.914,failed,noInfo,,2.702,3.12,0.844
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 11:49:48.925780,62.75,33.331,2.927,failed,noInfo,,2.702,3.12,0.846
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 11:51:11.988717,62.682,33.331,2.919,failed,noInfo,,2.702,3.12,0.85
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 11:54:52.075387,62.714,33.331,2.911,failed,noInfo,,2.702,3.12,0.843
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 13:33:00.919714,62.756,33.331,2.915,failed,noInfo,,2.702,3.12,0.85
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 13:46:41.487417,62.747,33.331,2.905,failed,noInfo,,2.702,3.12,0.853
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 13:48:04.205669,62.735,33.331,2.893,failed,noInfo,,2.702,3.12,0.835
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 13:49:20.829271,62.71,33.331,2.915,failed,noInfo,,2.702,3.12,0.856
noInfo,S31Q3081Z5A8,RV2520A0CA,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S31Q3081Z5A8,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 15:00:58.770637,62.835,33.331,2.913,failed,noInfo,,2.702,3.12,0.846
noInfo,R26Q303SZ2Z8,RV2520A0US,10B011100XX1000A1XX0100PP50XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021957427,20579E49618C,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-09-09 17:08:33.689558,47.827,32.89,10.64,success,noInfo,0.0,4.728,3.089,0.796
