operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,U17Q3233Z8F5,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315872,20579E39A635,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:08:53.525858,50.17,16.631,13.778,success,noInfo,2.0,6.22,5.301,1.19
noInfo,U17Q3233Z8H2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,None_U17Q3233Z8H2,,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:13:30.620410,80.448,16.631,13.782,failed,noInfo,,6.22,5.301,1.112
noInfo,U17Q3233Z8H2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,None_U17Q3233Z8H2,,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:15:11.907177,80.652,16.631,3.793,failed,noInfo,,6.22,5.301,1.038
noInfo,U18Q3233Z0Z3,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315883,20579ED0318E,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:17:04.531295,51.055,16.466,13.789,success,noInfo,2.0,5.65,5.262,1.05
noInfo,U18Q3233Z0Z9,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315885,20579ED04877,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:19:05.439184,55.114,16.525,14.481,success,noInfo,2.0,5.617,5.122,1.039
noInfo,U18Q3233Z0A2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315889,20579E1BE540,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:20:51.050838,55.174,16.268,15.663,success,noInfo,2.0,6.116,5.123,1.052
noInfo,U18Q3233Z0Z7,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315893,20579E1BD108,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:22:44.674513,56.581,16.568,16.586,success,noInfo,2.0,5.649,5.174,1.107
noInfo,U18Q3233Z0F2,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315898,20579E1BE0B3,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:24:46.691172,56.093,16.25,16.456,success,noInfo,2.0,5.779,5.346,1.163
noInfo,U18Q3233Z0A8,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315903,20579E1BE2C3,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:26:48.942147,56.025,16.409,16.484,success,noInfo,2.0,5.713,5.373,1.038
noInfo,U18Q3233Z0H1,RV9124S3CA,15B011000XX200122XX1000PP50XXXXX,MesaValleyHarmonizedP4.1126.12.7_sprint12.7_rc1_FV0.0.12_SU2.2.017_M0.0.40_GM1.0.40_23.36_Aug192021.zip,AC000W019315908,20579ED017A4,8c:ec:4b:73:19:ae,KON-DT-023,2021-09-18 08:28:31.293912,55.847,16.89,16.353,success,noInfo,2.0,5.574,5.096,1.04
