operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J06R3081J6S8,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617892,F0:B0:40:74:BC:11,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:02:59.963532,2022-04-04 08:01:31.864330,43.373,27.714,7.548,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.593,5.318,0.939
noInfo,J06R3081J6S5,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617897,F0:B0:40:74:BC:AB,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:05:54.635883,2022-04-04 08:04:26.168935,44.299,27.568,7.781,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.591,5.242,0.905
noInfo,J06R3081J6R0,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617904,F0:B0:40:74:D9:E3,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:09:55.559097,2022-04-04 08:08:28.715748,43.892,27.998,7.757,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.602,5.219,0.917
noInfo,J06R3081J6Q3,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617911,F0:B0:40:74:B6:AE,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:12:49.989452,2022-04-04 08:11:24.247007,43.686,27.664,7.461,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.087,5.412,0.904
noInfo,J06R3081J6K4,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617917,F0:B0:40:74:AB:1F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:15:14.769657,2022-04-04 08:13:44.761135,44.248,27.869,7.623,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.524,5.275,0.927
noInfo,J06R3081J6K3,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617923,F0:B0:40:74:B6:62,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:17:34.660304,2022-04-04 08:16:08.069959,43.881,27.225,7.428,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.193,5.24,0.923
noInfo,J06R3081J6K1,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617929,F0:B0:40:74:BC:E2,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:20:06.507416,2022-04-04 08:18:37.784228,44.23,28.228,7.574,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.556,5.132,0.885
noInfo,J06R3081J7Z3,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617938,F0:B0:40:74:B2:7F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:24:09.637632,2022-04-04 08:22:42.796038,43.444,28.521,7.83,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.012,5.892,0.921
noInfo,J06R3081J6F9,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617944,F0:B0:40:74:F3:16,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:26:47.767237,2022-04-04 08:25:20.081115,43.29,28.215,7.588,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.143,5.101,0.882
noInfo,J06R3081J6F1,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026617950,F0:B0:40:74:B6:5B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-04 08:29:43.061958,2022-04-04 08:28:15.605059,42.875,28.424,7.435,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.86,5.315,0.885
