operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,F11R3081A4R1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186426,F0:B0:40:74:A4:CE,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:17:14.962673,2022-02-19 09:15:58.844826,44.201,17.648,2.422,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.322,4.398,0.884
noInfo,F11R3081A4Q6,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081A4Q6,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:24:57.425982,2022-02-19 09:23:34.665447,78.316,17.648,2.437,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.322,4.398,0.898
noInfo,F11R3081A4Q6,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081A4Q6,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:26:28.628620,2022-02-19 09:25:03.045495,81.139,17.648,2.453,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.322,4.398,0.873
noInfo,F11R3081A4Q6,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081A4Q6,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:48:04.298231,2022-02-19 09:44:40.899223,79.152,17.648,2.453,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.322,4.398,199.299
noInfo,F11R3081A4Q8,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186438,B8:4D:43:FC:C5:36,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:52:43.145082,2022-02-19 09:51:16.904367,52.901,16.817,8.256,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,6.282,4.478,1.398
noInfo,F11R3081A4Q3,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186444,F0:B0:40:74:A4:91,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:54:43.503676,2022-02-19 09:53:15.630140,54.155,17.851,8.282,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,5.899,4.551,1.474
noInfo,F11R3081A5Q2,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186454,B8:4D:43:FC:C5:99,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 09:59:01.201666,2022-02-19 09:57:36.963008,51.778,17.135,8.267,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.131,4.314,1.418
noInfo,F11R3081A4J1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186461,F0:B0:40:74:A4:C9,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 10:01:24.294830,2022-02-19 09:59:58.491567,53.815,17.792,8.281,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.392,4.44,1.349
noInfo,F11R3081A4J8,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186467,F0:B0:40:74:A4:A4,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 10:03:16.845773,2022-02-19 10:01:52.180752,53.236,17.602,8.272,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.182,4.295,1.55
noInfo,F11R3081A6H3,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022186473,F0:B0:40:74:9A:AB,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-19 10:05:36.963101,2022-02-19 10:04:10.504152,52.686,17.6,8.231,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,4.302,6.261,1.369
