operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,K15Q3081Z0A2,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144566,48D890D6B604,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:07:17.527014,35.055,13.204,13.822,success,noInfo,1.531,0.803
noInfo,K15Q3081Z0F7,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144567,48D8908B1D5C,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:08:26.440017,37.686,12.877,13.861,success,noInfo,1.458,0.809
noInfo,K15Q3081Z0H1,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144568,48D8908B1E37,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:09:40.455973,34.742,12.758,13.806,success,noInfo,1.464,0.793
noInfo,K15Q3081Z0A4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,None_K15Q3081Z0A4,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:10:51.638428,15.632,12.758,13.82,failed,noInfo,1.464,0.811
noInfo,K15Q3081Z0A4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,None_K15Q3081Z0A4,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:11:32.232454,15.63,12.758,3.572,failed,noInfo,1.464,0.792
noInfo,K15Q3081Z0A4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,None_K15Q3081Z0A4,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:12:05.449518,15.634,12.758,3.578,failed,noInfo,1.464,0.795
noInfo,K15Q3081Z0A4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,None_K15Q3081Z0A4,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:12:33.696470,15.629,12.758,3.573,failed,noInfo,1.464,0.805
noInfo,K15Q3081Z0A4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,None_K15Q3081Z0A4,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:13:22.904600,15.631,12.758,3.571,failed,noInfo,1.464,0.791
noInfo,K15Q3081Z0A4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144569,48D890EA3418,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:14:11.424491,34.755,12.915,3.563,success,noInfo,1.427,0.79
noInfo,K15Q3081Z0A5,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144570,48D8908B1E0D,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:15:22.704811,34.612,12.932,13.855,success,noInfo,1.431,0.795
noInfo,K15Q3081Z0H3,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144571,48D890EA28A8,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:16:32.504801,35.822,12.799,13.869,success,noInfo,1.435,0.792
noInfo,K15Q3081Z0Z6,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144572,48D890EA27D3,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:17:41.912424,35.787,12.91,13.82,success,noInfo,1.469,0.792
noInfo,K15Q3081Z0A9,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144573,2CD26B8806DB,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:18:54.050238,34.766,12.898,13.854,success,noInfo,1.377,0.827
noInfo,K15Q3081Z0A0,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144574,48D890E9EC89,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:20:06.185739,35.587,13.262,13.843,success,noInfo,1.478,0.805
noInfo,K15Q3081Z0F3,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144575,48D890D6948D,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:21:18.385737,35.733,12.911,13.827,success,noInfo,1.464,0.798
noInfo,K15Q3081Z0Z7,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144576,48D890EA0F78,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:41:01.768418,34.8,12.709,13.841,success,noInfo,1.474,0.807
noInfo,K15Q3081Z0F1,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144577,48D890D694A8,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:42:10.390612,34.921,12.929,13.855,success,noInfo,1.459,0.801
noInfo,K15Q3081Z0F9,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144578,48D8908AEB37,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:43:16.607491,34.763,12.872,13.856,success,noInfo,1.385,0.803
noInfo,K15Q3081Z0Z5,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144579,48D890D6C26F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:45:32.310512,34.23,13.005,13.796,success,noInfo,1.463,0.811
noInfo,K15Q3081Z0F8,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144580,48D890E9F171,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:46:35.687243,33.829,13.137,13.822,success,noInfo,1.385,0.81
noInfo,K15Q3081Z0Z9,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144581,48D890EA1B6B,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:48:37.839044,34.649,12.949,13.814,success,noInfo,1.337,0.814
noInfo,K15Q3081Z0F4,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144582,48D890D68826,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:49:47.470803,35.7,12.852,13.816,success,noInfo,1.433,0.801
noInfo,K15Q3081Z0F6,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144583,48D890D67036,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:51:19.968187,33.886,12.846,13.844,success,noInfo,1.404,0.807
noInfo,K15Q3081Z0H2,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144584,48D890D68568,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:52:48.768047,36.735,12.931,13.85,success,noInfo,1.393,0.803
noInfo,K15Q3081Z0A6,RV1100VXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144585,48D890EA2888,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:54:31.079529,33.69,13.095,13.836,success,noInfo,1.433,0.801
noInfo,K15Q3081Z2F5,RV9113AXUS,Mesa2.0P4.10.0_sprint10_rc1_pro_FV1.3.8_ST2.1.108_M0.0.14_GM1.0.14_RP4.10.0_sprint10_rc1_pro_20.52_May122021.zip,AC000W018144586,7C25DA5F52EB,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:56:23.606269,35.665,13.664,3.613,success,noInfo,1.395,0.849
noInfo,K15Q3081Z1K1,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144587,48D890D6C230,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:57:57.255456,34.802,12.817,13.794,success,noInfo,1.43,0.8
noInfo,K15Q3081Z1K2,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144588,2CD26B87BCEC,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 16:59:28.854867,34.75,12.782,13.849,success,noInfo,1.393,0.796
noInfo,K15Q3081Z1Q8,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144589,2CD26B87E841,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:00:36.694770,33.591,12.795,13.812,success,noInfo,1.481,0.821
noInfo,K15Q3081Z1K8,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144590,48D890E9FF1D,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:01:44.078499,33.825,13.342,13.862,success,noInfo,1.413,0.801
noInfo,K15Q3081Z1J9,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144591,48D890D6D1C0,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:04:40.942240,33.82,12.921,13.826,success,noInfo,1.487,0.822
noInfo,K15Q3081Z1J7,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144592,48D890EA0C25,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:06:24.669198,34.707,12.967,13.86,success,noInfo,1.483,0.809
noInfo,K15Q3081Z1K7,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144593,AC64CFA627FF,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:07:32.895010,33.861,12.947,13.845,success,noInfo,1.439,0.803
noInfo,K15Q3081Z1K5,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144594,2CD26B87B71B,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:08:41.838462,34.583,12.84,13.793,success,noInfo,1.348,0.813
noInfo,K15Q3081Z1R0,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144595,48D8908AE371,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:09:50.694871,33.775,12.957,13.826,success,noInfo,1.49,0.798
noInfo,K15Q3081Z1Q9,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144596,7C25DA79AE5F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:11:42.037852,35.769,13.066,13.856,success,noInfo,1.427,0.809
noInfo,K15Q3081Z1J4,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144597,48D890EA4B16,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:12:49.221366,33.74,13.251,13.78,success,noInfo,1.5,0.809
noInfo,K15Q3081Z1K3,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144598,48D890EA3810,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:13:57.413844,35.769,12.847,13.793,success,noInfo,1.515,0.807
noInfo,K15Q3081Z1J6,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144599,48D8908B11F9,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:15:11.261281,35.685,12.875,13.83,success,noInfo,1.368,0.798
noInfo,K15Q3081Z1Q5,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144600,48D890E9D41F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:16:18.502220,35.749,12.639,13.782,success,noInfo,1.483,0.804
noInfo,K15Q3081Z1J5,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144601,48D890EA2916,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:17:26.701846,34.592,12.759,13.806,success,noInfo,1.476,0.793
noInfo,K15Q3081Z1K6,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144602,48D890D68550,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:18:32.901877,37.604,13.172,13.823,success,noInfo,1.407,0.799
noInfo,K15Q3081Z1J3,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144603,48D8908B008A,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:19:50.229492,34.8,12.748,13.853,success,noInfo,1.371,0.795
noInfo,K15Q3081Z1Q0,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144604,48D8908AE95D,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:20:58.413515,34.717,12.804,13.819,success,noInfo,1.408,0.821
noInfo,K15Q3081Z1Q2,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144605,2CD26B88289E,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:22:09.487239,34.568,13.011,13.842,success,noInfo,1.425,0.808
noInfo,K15Q3081Z1Q4,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144606,48D890D6C8B2,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:23:16.942130,35.631,12.785,13.831,success,noInfo,1.397,0.804
noInfo,K15Q3081Z1K4,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144607,48D890D6819A,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:24:25.342048,34.569,12.945,13.808,success,noInfo,1.446,0.813
noInfo,K15Q3081Z1Q3,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144608,2CD26B88146D,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:25:32.351183,35.67,12.851,13.831,success,noInfo,1.364,0.798
noInfo,K15Q3081Z1Q7,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144609,48D890D6B3A7,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:26:39.509506,35.552,13.066,13.829,success,noInfo,1.529,0.807
noInfo,K15Q3081Z1K9,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144610,48D890EA16F5,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:27:48.540820,29.735,12.874,13.837,success,noInfo,1.335,0.799
noInfo,K15Q3081Z1Q1,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144611,48D890D66526,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:28:52.621575,35.611,13.018,13.837,success,noInfo,1.423,0.804
noInfo,K15Q3081Z1Q6,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144612,48D89046EB7E,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:29:59.805612,34.792,12.902,13.841,success,noInfo,1.456,0.799
noInfo,K15Q3081Z1K0,RV1101AXUS,Mesa2.0EB1_sprint21.3_Edge_Cleaning_Behavior_FV1.3.8_ST2.1.89_M0.1.40EB_sideBrushSpd_AND_VA2_2717_ST_GD_14.53_Mar172021.zip,AC000W018144613,2CD26B88276F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-16 17:31:05.621528,38.606,12.821,13.806,success,noInfo,1.472,0.802
