operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J06R3081A6U8,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621419,F0:B0:40:74:E8:4A,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:02:03.209557,2022-04-07 08:00:34.179298,44.722,27.706,7.593,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,6.027,5.617,1.061
noInfo,J06R3081A4A3,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621421,5C:C5:63:56:FC:D1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:05:56.744632,2022-04-07 08:03:40.910372,45.927,27.964,7.685,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.668,5.911,0.947
noInfo,J06R3081A4Z5,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621427,5C:C5:63:56:D6:2B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:08:06.892781,2022-04-07 08:06:36.295167,43.945,29.371,7.558,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.278,5.136,0.891
noInfo,J06R3081A3U7,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621433,5C:C5:63:56:FC:B4,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:12:23.806259,2022-04-07 08:10:53.237206,45.122,27.923,7.616,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.261,5.426,0.973
noInfo,J06R3081A3S5,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621439,5C:C5:63:56:FF:BA,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:14:41.735624,2022-04-07 08:13:15.463149,43.133,28.17,7.655,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.029,4.912,0.893
noInfo,J06R3081A3S8,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621446,5C:C5:63:56:D6:8E,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:17:02.810443,2022-04-07 08:15:35.557118,43.245,28.054,7.65,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,5.795,5.234,0.963
noInfo,J06R3081A3R9,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621452,5C:C5:63:56:D6:12,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:19:17.709484,2022-04-07 08:17:51.306279,43.857,27.548,7.71,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.094,5.328,0.943
noInfo,J06R3081A9S8,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621457,F0:B0:40:74:AE:62,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:21:10.698071,2022-04-07 08:19:44.213947,44.48,27.783,7.535,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.036,5.023,0.967
noInfo,J06R3081A3R1,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621466,F0:B0:40:74:EE:3F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:25:10.483461,2022-04-07 08:23:44.910074,43.077,27.965,7.621,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.321,5.108,0.93
noInfo,J06R3081A3Q8,AV2510A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W026621472,5C:C5:63:56:D2:8F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-04-07 08:28:59.710841,2022-04-07 08:27:27.801247,45.354,28.341,7.66,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,7.952,5.226,1.012
